Month_Year,ORIGIN_AIRPORT_ID_origin,DEST_AIRPORT_ID,flight_count,DEP_DELAY,ARR_DELAY,CANCELLED,estimated_demand,Average Fare ($)_origin,ORIGIN_AIRPORT_ID_dest,Average Fare ($)_dest,adjusted_demand
2021-01,ATL,DCA,244,1.537190082644628,-4.322314049586777,0.00819672131147541,242.0,303.74,DCA,323.64,169.39996871842663
2021-01,ATL,DEN,419,0.09330143540669857,-3.736842105263158,0.002386634844868735,418.0,303.74,DEN,271.37,300.7437352653008
2021-01,ATL,DFW,382,5.036745406824147,7.960629921259843,0.002617801047120419,381.0,303.74,DFW,319.66,267.25098656757046
2021-01,ATL,DTW,344,0.9678362573099415,-4.546783625730995,0.005813953488372093,342.0,303.74,DTW,326.08,239.09772221988692
2021-01,ATL,ECP,117,-0.4700854700854701,-2.8205128205128207,0.0,117.0,303.74,ECP,312.71,82.3663730653988
2021-01,ATL,EGE,31,4.645161290322581,-5.67741935483871,0.0,31.0,303.74,EGE,492.61,19.95335749980974
2021-01,ATL,ELP,34,3.0588235294117645,4.676470588235294,0.0,34.0,303.74,ELP,331.05,23.70898153300671
2021-01,ATL,EWR,240,0.47478991596638653,-7.5358649789029535,0.008333333333333333,238.0,303.74,EWR,313.97,167.43877217541717
2021-01,ATL,EYW,124,3.4959349593495936,6.439024390243903,0.008064516129032258,123.0,303.74,EYW,330.61,85.79020797916483
2021-01,ATL,FLL,576,6.322916666666667,3.1808695652173915,0.0,576.0,303.74,FLL,213.98,427.485422232771
2021-01,ATL,GEG,21,6.476190476190476,-7.142857142857143,0.0,21.0,303.74,GEG,323.36,14.702129916526633
2021-01,ATL,GRR,96,-2.5416666666666665,-7.08421052631579,0.0,96.0,303.74,GRR,322.06,67.25503784737379
2021-01,ATL,GSP,88,-0.625,-7.659090909090909,0.0,88.0,303.74,GSP,362.69,60.37852379107938
2021-01,ATL,HNL,21,15.523809523809524,-6.904761904761905,0.0,21.0,303.74,HNL,328.61,14.662245775862448
2021-01,ATL,HOU,204,0.29411764705882354,-6.553921568627451,0.0,204.0,303.74,HOU,275.28,146.46950795143425
2021-01,ATL,IAD,147,-0.9793103448275862,-6.317241379310345,0.013605442176870748,145.0,303.74,IAD,397.9,97.73984127130673
2021-01,ATL,IAH,239,2.6066945606694563,-2.0209205020920504,0.0,239.0,303.74,IAH,324.59,167.21767225514967
2021-01,ATL,IND,252,4.296,0.424,0.007936507936507936,250.0,303.74,IND,308.82,176.3539432209201
2021-01,ATL,JAC,23,2.260869565217391,-6.545454545454546,0.0,23.0,303.74,JAC,421.67,15.32187389621291
2021-01,ATL,JAX,296,3.435810810810811,-0.7331081081081081,0.0,296.0,303.74,JAX,315.67,208.0590193847585
2021-01,ATL,JFK,181,5.497237569060774,-4.12707182320442,0.0,181.0,303.74,JFK,338.82,125.71136940578681
2021-01,ATL,LAS,333,1.6216216216216217,-2.3003003003003,0.0,333.0,303.74,LAS,230.91,244.86303353995112
2021-01,ATL,LAX,351,1.8314285714285714,-0.72,0.002849002849002849,350.0,303.74,LAX,322.2,245.18286163772515
2021-01,ATL,LGA,304,2.937293729372937,-10.03960396039604,0.003289473684210526,303.0,303.74,LGA,283.63,216.58930602720625
2021-01,ATL,LIT,56,0.9821428571428571,-3.517857142857143,0.0,56.0,303.74,LIT,343.51,38.80058765803225
2021-01,ATL,MCI,203,3.7832512315270934,1.1822660098522169,0.0,203.0,303.74,MCI,325.37,141.97273234674444
2021-01,ATL,MCO,539,6.62639405204461,0.03903345724907063,0.0018552875695732839,538.0,303.74,MCO,220.15,397.93468346901716
2021-01,ATL,MDW,125,6.1652892561983474,-1.1166666666666667,0.032,121.0,303.74,MDW,248.51,88.13015201316645
2021-01,ATL,MEM,227,-0.23788546255506607,-3.1101321585903086,0.0,227.0,303.74,MEM,318.75,159.30353399823892
2021-01,ATL,MIA,425,3.1223529411764708,-2.2988235294117647,0.0,425.0,303.74,MIA,249.76,309.3396226891359
2021-01,ATL,MKE,142,-1.9647887323943662,-7.542253521126761,0.0,142.0,303.74,MKE,322.23,99.47264244999245
2021-01,ATL,MLB,118,4.491525423728813,0.6186440677966102,0.0,118.0,303.74,MLB,373.59,80.51646495237414
2021-01,ATL,MSP,278,3.5,-2.226618705035971,0.0,278.0,303.74,MSP,305.72,196.42347696050965
2021-01,ATL,MSY,283,1.1908127208480566,-3.88339222614841,0.0,283.0,303.74,MSY,269.02,203.86868606279216
2021-01,ATL,MYR,31,-3.774193548387097,-9.290322580645162,0.0,31.0,303.74,MYR,222.59,22.898736778689834
2021-01,ATL,OKC,57,-1.368421052631579,-13.070175438596491,0.0,57.0,303.74,OKC,339.46,39.57564411964055
2021-01,ATL,OMA,62,4.806451612903226,-0.7741935483870968,0.0,62.0,303.74,OMA,331.97,43.213507820047866
2021-01,ATL,ONT,51,0.11764705882352941,-4.588235294117647,0.0,51.0,303.74,ONT,302.28,36.09945900308585
2021-01,ATL,ORD,226,8.097345132743364,4.814159292035399,0.0,226.0,303.74,ORD,284.93,161.43743410784828
2021-01,ATL,ORF,202,0.2524752475247525,-2.722772277227723,0.0,202.0,303.74,ORF,351.41,139.39458218750784
2021-01,ATL,PBI,283,-1.0567375886524824,-2.380782918149466,0.0035335689045936395,282.0,303.74,PBI,294.01,200.4772950642997
2021-01,ATL,PDX,82,2.8902439024390243,0.4268292682926829,0.0,82.0,303.74,PDX,338.02,56.97554111484789
2021-01,ATL,PHL,282,5.617021276595745,-2.5531914893617023,0.0,282.0,303.74,PHL,307.58,199.05610905529215
2021-01,ATL,PHX,268,3.0708955223880596,2.503731343283582,0.0,268.0,303.74,PHX,292.23,190.70311822238102
2021-01,ATL,PIT,142,-0.035211267605633804,-3.528169014084507,0.0,142.0,303.74,PIT,312.33,99.98582088867077
2021-01,ATL,PNS,174,-2.4195402298850577,-5.528735632183908,0.0,174.0,303.74,PNS,318.01,122.15626582590043
2021-01,ATL,PSP,22,-4.863636363636363,-5.7272727272727275,0.0,22.0,303.74,PSP,321.33,15.41844858903156
2021-01,ATL,PWM,31,4.32258064516129,-6.225806451612903,0.0,31.0,303.74,PWM,334.18,21.582150556746647
2021-01,ATL,RDU,288,0.7743055555555556,-6.270833333333333,0.0,288.0,303.74,RDU,299.39,204.1648612515083
2021-01,ATL,RIC,212,1.570754716981132,-2.5213270142180093,0.0,212.0,303.74,RIC,325.59,148.2502086194917
2021-01,ATL,RNO,19,2.8421052631578947,-3.1052631578947367,0.0,19.0,303.74,RNO,308.18,13.407379380532246
2021-01,ATL,ROC,31,3.6451612903225805,-4.967741935483871,0.0,31.0,303.74,ROC,348.33,21.425940554404953
2021-01,ATL,RSW,301,0.24584717607973422,-1.1827242524916943,0.0,301.0,303.74,RSW,264.91,217.311776216705
2021-01,ATL,SAN,90,-0.03333333333333333,-2.6666666666666665,0.0,90.0,303.74,SAN,329.02,62.8248862376827
2021-01,ATL,SAT,160,-0.88125,1.1446540880503144,0.0,160.0,303.74,SAT,329.84,111.64139245628974
2021-01,ATL,SAV,131,4.069230769230769,1.623076923076923,0.007633587786259542,130.0,303.74,SAV,306.54,91.81333665925257
2021-01,ATL,SDF,117,-0.1111111111111111,-4.9743589743589745,0.0,117.0,303.74,SDF,306.5,82.63373065719043
2021-01,ATL,SEA,206,1.0242718446601942,-5.325242718446602,0.0,206.0,303.74,SEA,308.81,145.31640786026
2021-01,ATL,SFO,140,0.06428571428571428,-8.071428571428571,0.0,140.0,303.74,SFO,388.38,94.81981978615381
2021-01,ATL,SJU,96,1.6145833333333333,-5.135416666666667,0.0,96.0,303.74,SJU,236.73,70.36827135295398
2021-01,ATL,SLC,266,7.484962406015038,0.8270676691729323,0.0,266.0,303.74,SLC,332.65,185.33487940449842
2021-01,ATL,SMF,79,4.1645569620253164,3.6455696202531644,0.0,79.0,303.74,SMF,323.47,55.30486046896295
2021-01,ATL,SNA,48,2.9375,2.8125,0.0,48.0,303.74,SNA,315.29,33.74597127033318
2021-01,ATL,SRQ,187,2.213903743315508,1.978494623655914,0.0,187.0,303.74,SRQ,263.13,135.13617342189406
2021-01,ATL,STL,201,1.507462686567164,-4.54228855721393,0.0,201.0,303.74,STL,308.38,141.82114789198397
2021-01,ATL,STT,89,1.1573033707865168,-3.9213483146067416,0.0,89.0,303.74,STT,297.39,63.15888573412837
2021-01,ATL,STX,22,-3.272727272727273,-4.090909090909091,0.0,22.0,303.74,STX,336.95,15.294536175489332
2021-01,ATL,SYR,31,0.5806451612903226,-9.483870967741936,0.0,31.0,303.74,SYR,348.61,21.42287228555312
2021-01,ATL,TLH,4,13.75,14.25,0.0,4.0,303.74,TLH,429.63,2.6542572740202783
2021-01,ATL,TPA,466,3.375,1.2004310344827587,0.004291845493562232,464.0,303.74,TPA,257.98,336.23725684198655
2021-01,ATL,TTN,3,18.0,9.666666666666666,0.0,3.0,303.74,TTN,112.41,2.358037678415244
2021-01,ATL,TUS,62,1.9516129032258065,0.14516129032258066,0.0,62.0,303.74,TUS,347.36,42.87315342813045
2021-01,ATL,VPS,40,-4.675,-4.375,0.0,40.0,303.74,VPS,296.86,28.393919663894657
2021-01,ATW,AZA,10,6.3,-9.3,0.0,10.0,339.68,AZA,137.92,7.602171801516695
2021-01,ATW,BNA,2,-8.0,-4.0,0.0,2.0,339.68,BNA,280.65,1.40544914531574
2021-01,ATW,LAS,9,-8.0,-6.666666666666667,0.0,9.0,339.68,LAS,230.91,6.495716479350216
2021-01,ATW,PGD,11,0.36363636363636365,2.0,0.0,11.0,339.68,PGD,133.56,8.383340485199591
2021-01,ATW,PIE,11,3.727272727272727,1.1818181818181819,0.0,11.0,339.68,PIE,125.31,8.423273600862133
2021-01,ATW,SFB,9,20.22222222222222,17.555555555555557,0.0,9.0,339.68,SFB,119.55,6.914765828869645
2021-01,AUS,ABQ,3,10.333333333333334,12.0,0.0,3.0,297.83,ABQ,345.54,2.082885091194779
2021-01,AUS,ATL,185,-1.453551912568306,-9.584699453551913,0.010810810810810811,183.0,297.83,ATL,303.74,129.83601998385234
2021-01,AUS,BNA,63,0.11290322580645161,-4.451612903225806,0.015873015873015872,62.0,297.83,BNA,280.65,44.52632891134269
2021-01,AUS,BOS,19,4.473684210526316,5.947368421052632,0.0,19.0,297.83,BOS,329.44,13.301303396262771
2021-01,AUS,BWI,59,-2.3508771929824563,-8.929824561403509,0.03389830508474576,57.0,297.83,BWI,292.32,40.6839294340675
2021-01,AUS,CLT,78,16.025641025641026,7.5,0.0,78.0,297.83,CLT,338.36,54.354925476304956
2021-01,AUS,CVG,1,42.0,32.0,0.0,1.0,297.83,CVG,286.19,0.7160646517366381
2021-01,AUS,DAL,97,-2.5319148936170213,-11.52127659574468,0.030927835051546393,94.0,297.83,DAL,261.87,68.18616158615308
2021-01,AUS,DCA,1,4.0,-15.0,0.0,1.0,297.83,DCA,323.64,0.7021721168286518
2021-01,AUS,DEN,237,-3.3404255319148937,-6.816239316239316,0.008438818565400843,235.0,297.83,DEN,271.37,169.60310146718186
2021-01,AUS,DFW,217,2.861111111111111,10.018518518518519,0.004608294930875576,216.0,297.83,DFW,319.66,151.98254493042475
2021-01,AUS,DTW,36,6.833333333333333,3.861111111111111,0.0,36.0,297.83,DTW,326.08,25.24628341990574
2021-01,AUS,ELP,3,14.333333333333334,7.0,0.0,3.0,297.83,ELP,331.05,2.0984607762705965
2021-01,AUS,EWR,50,14.1,2.673469387755102,0.0,50.0,297.83,EWR,313.97,35.2853717912231
2021-01,AUS,FLL,44,6.5227272727272725,3.2045454545454546,0.0,44.0,297.83,FLL,213.98,32.75647214277467
2021-01,AUS,HOU,69,-1.3235294117647058,-3.7941176470588234,0.014492753623188406,68.0,297.83,HOU,275.28,48.97467782900327
2021-01,AUS,HRL,1,13.0,0.0,0.0,1.0,297.83,HRL,319.78,0.7035790635492483
2021-01,AUS,IAD,5,-0.2,4.8,0.0,5.0,297.83,IAD,397.9,3.380798222526697
2021-01,AUS,IAH,92,-4.076086956521739,-9.206521739130435,0.0,92.0,297.83,IAH,324.59,64.56805731870321
2021-01,AUS,IND,1,51.0,58.0,0.0,1.0,297.83,IND,308.82,0.7076048256528049
2021-01,AUS,JFK,41,13.974358974358974,8.025641025641026,0.04878048780487805,39.0,297.83,JFK,338.82,27.171036716235133
2021-01,AUS,LAS,110,-1.3302752293577982,-7.623853211009174,0.00909090909090909,109.0,297.83,LAS,230.91,80.39908567766845
2021-01,AUS,LAX,120,4.516949152542373,-2.7288135593220337,0.016666666666666666,118.0,297.83,LAX,322.2,82.91816689550512
2021-01,AUS,LGB,31,-0.41935483870967744,-5.354838709677419,0.0,31.0,297.83,LGB,254.83,22.571969764482308
2021-01,AUS,MCI,4,6.5,3.0,0.0,4.0,297.83,MCI,325.37,2.8061734669272127
2021-01,AUS,MCO,66,5.136363636363637,-1.1363636363636365,0.0,66.0,297.83,MCO,220.15,48.96875619441086
2021-01,AUS,MDW,62,-0.9655172413793104,-7.586206896551724,0.06451612903225806,58.0,297.83,MDW,248.51,42.375297706291825
2021-01,AUS,MEM,1,14.0,15.0,0.0,1.0,297.83,MEM,318.75,0.7039554458258951
2021-01,AUS,MIA,23,-3.739130434782609,-8.956521739130435,0.0,23.0,297.83,MIA,249.76,16.792682518432404
2021-01,AUS,MSP,27,11.407407407407407,12.703703703703704,0.0,27.0,297.83,MSP,305.72,19.13630051486679
2021-01,AUS,MSY,5,-2.4,-8.6,0.0,5.0,297.83,MSY,269.02,3.613097760781956
2021-01,AUS,OAK,4,4.25,-0.5,0.0,4.0,297.83,OAK,271.7,2.886354120144123
2021-01,AUS,ORD,51,12.38,4.26,0.0196078431372549,50.0,297.83,ORD,284.93,35.82708147139371
2021-01,AUS,PHX,174,-4.1502890173410405,-9.722543352601155,0.005747126436781609,173.0,297.83,PHX,292.23,123.48514706722902
2021-01,AUS,RDU,1,24.0,-5.0,0.0,1.0,297.83,RDU,299.39,0.7111056511894704
2021-01,AUS,SAN,9,4.111111111111111,-4.111111111111111,0.0,9.0,297.83,SAN,329.02,6.3019845007354585
2021-01,AUS,SEA,71,-5.112676056338028,-2.732394366197183,0.0,71.0,297.83,SEA,308.81,50.240204907915405
2021-01,AUS,SFO,53,-0.6415094339622641,-4.0,0.0,53.0,297.83,SFO,388.38,36.00746766506692
2021-01,AUS,SJC,23,-3.0869565217391304,-5.043478260869565,0.0,23.0,297.83,SJC,305.14,16.306238527266647
2021-01,AUS,SLC,81,-3.049382716049383,-4.012345679012346,0.0,81.0,297.83,SLC,332.65,56.611695481280584
2021-01,AUS,SMF,2,36.0,25.5,0.0,2.0,297.83,SMF,323.47,1.404467924681552
2021-01,AUS,STL,28,-4.518518518518518,-11.444444444444445,0.03571428571428571,27.0,297.83,STL,308.38,19.10971996032219
2021-01,AUS,TPA,30,6.533333333333333,5.166666666666667,0.0,30.0,297.83,TPA,257.98,21.806939962242023
2021-01,AUS,TYS,1,43.0,31.0,0.0,1.0,297.83,TYS,354.86,0.6909961281834802
2021-01,AVL,BOS,1,-12.0,-25.0,0.0,1.0,271.61,BOS,329.44,0.7098413675174875
2021-01,AVL,BWI,1,-2.0,-10.0,0.0,1.0,271.61,BWI,292.32,0.7237169482598104
2021-01,AVL,EWR,5,-4.0,-27.0,0.8,0.9999999999999998,271.61,EWR,313.97,0.7155589201596003
2021-01,AVL,FLL,30,15.214285714285714,9.535714285714286,0.06666666666666667,28.0,271.61,FLL,213.98,21.136018658724783
2021-01,AVL,HOU,6,-15.666666666666666,-1.0,0.5,3.0,271.61,HOU,275.28,2.190809604879457
2021-01,AVL,PBI,9,-11.777777777777779,-13.222222222222221,0.0,9.0,271.61,PBI,294.01,6.507661001511258
2021-01,AVL,PGD,9,32.55555555555556,29.666666666666668,0.0,9.0,271.61,PGD,133.56,7.107677210872475
2021-01,AVL,PIE,19,-2.3157894736842106,-0.3157894736842105,0.0,19.0,271.61,PIE,125.31,15.07657145170888
2021-01,AVL,SFB,23,4.363636363636363,0.9545454545454546,0.043478260869565216,22.0,271.61,SFB,119.55,17.515333687413104
2021-01,AVL,SRQ,10,-0.7,-0.2,0.0,10.0,271.61,SRQ,263.13,7.350152281214539
2021-01,AZA,ATW,10,-7.4,-18.88888888888889,0.0,10.0,137.92,ATW,339.68,7.602171801516695
2021-01,AZA,BIL,10,-1.9,-9.9,0.0,10.0,137.92,BIL,378.78,7.452458682726659
2021-01,AZA,BIS,15,-1.3571428571428572,-1.3571428571428572,0.06666666666666667,14.0,137.92,BIS,380.58,10.423991716824114
2021-01,AZA,BLI,10,41.4,33.5,0.0,10.0,137.92,BLI,265.62,7.902885290287186
2021-01,AZA,BLV,8,-7.625,-10.625,0.0,8.0,137.92,BLV,134.49,6.798458500727564
2021-01,AZA,BOI,8,24.0,19.25,0.0,8.0,137.92,BOI,304.44,6.193883089732452
2021-01,AZA,BZN,8,-13.5,-21.857142857142858,0.0,8.0,137.92,BZN,320.16,6.143349906818416
2021-01,AZA,CID,10,-7.3,-6.8,0.0,10.0,137.92,CID,327.92,7.648384417439528
2021-01,AZA,CVG,11,12.545454545454545,12.363636363636363,0.0,11.0,137.92,CVG,286.19,8.598702767635187
2021-01,AZA,DSM,9,-9.142857142857142,-14.571428571428571,0.2222222222222222,7.0,137.92,DSM,322.8,5.368076151085642
2021-01,AZA,EUG,9,7.111111111111111,0.2222222222222222,0.0,9.0,137.92,EUG,332.54,6.8671463539938795
2021-01,AZA,FAR,14,-2.4285714285714284,-2.857142857142857,0.0,14.0,137.92,FAR,382.38,10.414558382439873
2021-01,AZA,FCA,9,-12.777777777777779,-6.666666666666667,0.0,9.0,137.92,FCA,371.53,6.7317946487182105
2021-01,AZA,FSD,10,-5.555555555555555,-10.88888888888889,0.1,9.0,137.92,FSD,355.45,6.786963731818659
2021-01,AZA,FWA,5,-6.2,-10.4,0.0,5.0,137.92,FWA,331.56,3.8170102936332975
2021-01,AZA,GFK,9,-3.6666666666666665,-10.11111111111111,0.0,9.0,137.92,GFK,439.89,6.506934405485058
2021-01,AZA,GJT,9,25.88888888888889,23.77777777777778,0.0,9.0,137.92,GJT,387.67,6.677314341831497
2021-01,AZA,GRI,8,-7.125,-11.875,0.0,8.0,137.92,GRI,266.49,6.319371768237714
2021-01,AZA,GRR,10,6.7,-4.5,0.0,10.0,137.92,GRR,322.06,7.671622505429012
2021-01,AZA,GTF,10,-12.2,-17.5,0.0,10.0,137.92,GTF,394.19,7.395061595352946
2021-01,AZA,ICT,8,-4.0,-9.0,0.0,8.0,137.92,ICT,341.92,6.074746113281427
2021-01,AZA,IDA,10,16.2,15.8,0.0,10.0,137.92,IDA,360.07,7.52335616785612
2021-01,AZA,LAS,9,16.333333333333332,12.0,0.0,9.0,137.92,LAS,230.91,7.24694787555312
2021-01,AZA,MLI,9,-13.222222222222221,-20.666666666666668,0.0,9.0,137.92,MLI,331.93,6.869307192997653
2021-01,AZA,MOT,10,2.3333333333333335,-5.444444444444445,0.1,9.0,137.92,MOT,420.56,6.5689797989361685
2021-01,AZA,MSO,9,-2.3333333333333335,-11.444444444444445,0.0,9.0,137.92,MSO,378.74,6.707347945845094
2021-01,AZA,OAK,7,-9.5,-15.0,0.7142857142857143,2.0,137.92,OAK,271.7,1.575460914360581
2021-01,AZA,OGD,8,7.75,3.125,0.0,8.0,137.92,OGD,90.56,6.974427462692767
2021-01,AZA,OMA,5,1.2,-2.2,0.0,5.0,137.92,OMA,331.97,3.8162030316529254
2021-01,AZA,PIA,10,-6.6,-9.9,0.0,10.0,137.92,PIA,280.83,7.839200967663758
2021-01,AZA,PSC,10,10.7,1.6,0.0,10.0,137.92,PSC,360.93,7.520067820594837
2021-01,AZA,PVU,30,58.2,54.6,0.0,30.0,137.92,PVU,109.74,25.861840914557863
2021-01,AZA,RAP,9,-5.888888888888889,-16.0,0.0,9.0,137.92,RAP,388.68,6.673934405938563
2021-01,AZA,RDM,8,-1.1428571428571428,2.7142857142857144,0.125,7.0,137.92,RDM,369.05,5.242412577674846
2021-01,AZA,RFD,9,-0.8888888888888888,-4.666666666666667,0.0,9.0,137.92,RFD,158.99,7.542138566299693
2021-01,AZA,SBN,8,-8.375,-14.25,0.0,8.0,137.92,SBN,330.47,6.110652945587671
2021-01,AZA,SCK,8,3.375,2.25,0.0,8.0,137.92,SCK,133.96,6.800528569844359
2021-01,AZA,SGF,10,-5.3,-6.6,0.0,10.0,137.92,SGF,387.27,7.420726529873812
2021-01,AZA,SMX,9,-12.666666666666666,-10.88888888888889,0.0,9.0,137.92,SMX,95.99,7.821207970094318
2021-01,AZA,STC,9,-10.444444444444445,-13.333333333333334,0.0,9.0,137.92,STC,176.14,7.469585053877007
2021-01,AZA,XNA,9,-7.333333333333333,-14.555555555555555,0.0,9.0,137.92,XNA,392.15,6.6623481780075
2021-01,BDL,ATL,109,0.03669724770642202,-6.990825688073395,0.0,109.0,327.86,ATL,303.74,76.13354275910687
2021-01,BDL,BWI,68,-0.9552238805970149,-13.746268656716419,0.014705882352941176,67.0,327.86,BWI,292.32,47.0791135124541
2021-01,BDL,CLT,48,-2.25,-14.604166666666666,0.0,48.0,327.86,CLT,338.36,32.92994281473408
2021-01,BDL,DEN,31,-4.967741935483871,-23.129032258064516,0.0,31.0,327.86,DEN,271.37,22.02586933641841
2021-01,BDL,DFW,31,7.935483870967742,-11.516129032258064,0.0,31.0,327.86,DFW,319.66,21.47371042624526
2021-01,BDL,FLL,61,2.5737704918032787,-2.262295081967213,0.0,61.0,327.86,FLL,213.98,44.70743131634887
2021-01,BDL,LAS,1,-11.0,-28.0,0.0,1.0,327.86,LAS,230.91,0.7261561989142072
2021-01,BDL,LAX,10,-9.6,-31.0,0.0,10.0,327.86,LAX,322.2,6.917881560913449
2021-01,BDL,MCO,104,0.4854368932038835,-0.22330097087378642,0.009615384615384616,103.0,327.86,MCO,220.15,75.23463172887531
2021-01,BDL,MDW,32,-0.90625,-16.71875,0.0,32.0,327.86,MDW,248.51,23.016547745777885
2021-01,BDL,MIA,28,7.928571428571429,-4.214285714285714,0.0,28.0,327.86,MIA,249.76,20.125918507522655
2021-01,BDL,ORD,5,-2.0,-9.8,0.0,5.0,327.86,ORD,284.93,3.527092655020645
2021-01,BDL,PBI,23,-4.0,0.782608695652174,0.0,23.0,327.86,PBI,294.01,16.147116502775972
2021-01,BDL,RSW,37,14.837837837837839,20.135135135135137,0.0,37.0,327.86,RSW,264.91,26.379681463827634
2021-01,BDL,SFO,1,2.0,-11.0,0.0,1.0,327.86,SFO,388.38,0.6688398594892261
2021-01,BDL,SJU,21,13.0,12.285714285714286,0.0,21.0,327.86,SJU,236.73,15.2011344825335
2021-01,BDL,STL,1,40.0,20.0,0.0,1.0,327.86,STL,308.38,0.6967805125124882
2021-01,BDL,TPA,40,10.487179487179487,13.948717948717949,0.025,39.0,327.86,TPA,257.98,27.908951271938573
2021-01,BET,ANC,45,3.1363636363636362,0.7674418604651163,0.044444444444444446,43.0,373.45,ANC,406.48,27.845310672925297
2021-01,BGR,PIE,10,-5.6,-16.9,0.0,10.0,331.23,PIE,125.31,7.690911580774302
2021-01,BGR,SFB,10,-13.2,-27.2,0.0,10.0,331.23,SFB,119.55,7.716574685110566
2021-01,BHM,ATL,89,-3.651685393258427,-10.865168539325843,0.0,89.0,374.05,ATL,303.74,60.714416515984134
2021-01,BHM,BWI,1,15.0,1.0,0.0,1.0,374.05,BWI,292.32,0.6862869668493317
2021-01,BHM,DAL,58,-2.3157894736842106,-9.421052631578947,0.017241379310344827,57.0,374.05,DAL,261.87,39.75584237897314
2021-01,BHM,DEN,27,-2.4444444444444446,-18.962962962962962,0.0,27.0,374.05,DEN,271.37,18.736454222437796
2021-01,BHM,HOU,6,-3.1666666666666665,-10.5,0.0,6.0,374.05,HOU,275.28,4.1550058549612645
2021-01,BHM,LAS,5,0.6,-14.8,0.0,5.0,374.05,LAS,230.91,3.546111042463581
2021-01,BHM,MCO,37,-2.138888888888889,-12.305555555555555,0.02702702702702703,36.0,374.05,MCO,220.15,25.682385051326644
2021-01,BHM,MDW,31,11.066666666666666,5.133333333333334,0.03225806451612903,30.0,374.05,MDW,248.51,21.07481340862042
2021-01,BHM,TPA,5,35.0,32.6,0.0,5.0,374.05,TPA,257.98,3.4946299304362674
2021-01,BIL,AZA,10,-2.6,0.9,0.0,10.0,378.78,AZA,137.92,7.452458682726658
2021-01,BIL,DEN,36,-0.3888888888888889,1.1111111111111112,0.0,36.0,378.78,DEN,271.37,24.922423104571838
2021-01,BIL,LAS,9,-7.777777777777778,-2.5555555555555554,0.0,9.0,378.78,LAS,230.91,6.36779330183069
2021-01,BIS,AZA,15,1.0,-5.0,0.06666666666666667,14.0,380.58,AZA,137.92,10.423991716824116
2021-01,BIS,DEN,2,11.0,-9.0,0.0,2.0,380.58,DEN,271.37,1.3833249325976935
2021-01,BIS,LAS,11,14.0,22.4,0.09090909090909091,10.0,380.58,LAS,230.91,7.068917177989075
2021-01,BIS,SFB,5,14.0,17.6,0.0,5.0,380.58,SFB,119.55,3.7624723234809414
2021-01,BLI,AZA,10,-10.6,-15.1,0.0,10.0,265.62,AZA,137.92,7.902885290287186
2021-01,BLI,LAS,13,-8.090909090909092,-12.909090909090908,0.15384615384615385,11.0,265.62,LAS,230.91,8.253254451535705
2021-01,BLI,LAX,5,-9.0,-12.0,0.8,0.9999999999999998,265.62,LAX,322.2,0.7147853172033239
2021-01,BLI,OAK,6,196.8,188.2,0.16666666666666666,5.0,265.62,OAK,271.7,3.6700126682663816
2021-01,BLI,PSP,5,-7.0,-13.0,0.8,0.9999999999999998,265.62,PSP,321.33,0.7151078637162374
2021-01,BLV,AZA,8,-2.875,-1.875,0.0,8.0,134.49,AZA,137.92,6.798458500727564
2021-01,BLV,FLL,1,138.0,151.0,0.0,1.0,134.49,FLL,213.98,0.8143051269762588
2021-01,BLV,PGD,10,22.5,20.5,0.0,10.0,134.49,PGD,133.56,8.519364578566872
2021-01,BLV,PIE,9,2.4444444444444446,-2.888888888888889,0.0,9.0,134.49,PIE,125.31,7.703951066965214
2021-01,BLV,SFB,11,-5.3,-14.0,0.09090909090909091,10.0,134.49,SFB,119.55,8.588508535087392
2021-01,BLV,SRQ,8,9.25,0.875,0.0,8.0,134.49,SRQ,263.13,6.343199064389547
2021-01,BLV,VPS,11,12.9,14.2,0.09090909090909091,10.0,134.49,VPS,296.86,7.788497792639838
2021-01,BMI,DEN,1,-8.0,-14.0,0.0,1.0,319.6,DEN,271.37,0.7135586776913989
2021-01,BMI,MCO,9,10.5,11.75,0.1111111111111111,8.0,319.6,MCO,220.15,5.868524054644191
2021-01,BMI,PIE,8,15.125,28.625,0.0,8.0,319.6,PIE,125.31,6.189877216000374
2021-01,BMI,SFB,10,22.3,22.2,0.0,10.0,319.6,SFB,119.55,7.763164568868039
2021-01,BNA,ABE,1,4.0,-8.0,0.0,1.0,280.65,ABE,266.64,0.7301239623876669
2021-01,BNA,ATL,251,-3.5657370517928286,-10.434262948207172,0.0,251.0,280.65,ATL,303.74,179.7021620155043
2021-01,BNA,ATW,2,0.0,-13.0,0.0,2.0,280.65,ATW,339.68,1.40544914531574
2021-01,BNA,AUS,63,2.661290322580645,-6.290322580645161,0.015873015873015872,62.0,280.65,AUS,297.83,44.52632891134269
2021-01,BNA,BOS,48,2.25,-7.3125,0.0,48.0,280.65,BOS,329.44,33.90918192855561
2021-01,BNA,BUR,5,-4.0,-14.0,0.0,5.0,280.65,BUR,254.99,3.673465110067447
2021-01,BNA,BWI,95,2.223404255319149,-4.276595744680851,0.010526315789473684,94.0,280.65,BWI,292.32,67.70353836296101
2021-01,BNA,BZN,9,-0.6666666666666666,13.875,0.0,9.0,280.65,BZN,320.16,6.388593196791967
2021-01,BNA,CHS,36,3.2222222222222223,-3.5277777777777777,0.0,36.0,280.65,CHS,298.19,25.84911122721222
